"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","success","stimulus","button_pressed","adj_rew","choice","del_rew","del_m","last_ask"
"23469","{""Nome"":""Control_TS"",""Cognome"":""12_A_PRE""}","survey-text","0","23491","0.0-0.0","","","","","","","",""
"","","fullscreen","1","374111","0.0-1.0","true","","","","","","",""
"3236","","html-button-response","2","377353","0.0-2.0-0.0","","<p>Scegli il premio:</p>","1","250","1","500","12","false"
"5913","","html-button-response","3","383269","0.0-2.0-1.0","","<p>Scegli il premio:</p>","1","125","0","500","12","false"
"2781","","html-button-response","4","386052","0.0-2.0-2.0","","<p>Scegli il premio:</p>","0","188","0","500","12","false"
"5983","","html-button-response","5","392036","0.0-2.0-3.0","","<p>Scegli il premio:</p>","0","219","0","500","12","false"
"2163","","html-button-response","6","394201","0.0-2.0-4.0","","<p>Scegli il premio:</p>","1","235","1","500","12","false"
"1683","","html-button-response","7","395885","0.0-2.0-5.0","","<p>Scegli il premio:</p>","1","231","0","500","12","true"
"2231","","html-button-response","8","398118","0.0-2.0-0.1","","<p>Scegli il premio:</p>","0","250","0","500","6","false"
"6498.000000000058","","html-button-response","9","404617","0.0-2.0-1.1","","<p>Scegli il premio:</p>","0","375","1","500","6","false"
"1667","","html-button-response","10","406285","0.0-2.0-2.1","","<p>Scegli il premio:</p>","0","313","1","500","6","false"
"4598","","html-button-response","11","410885","0.0-2.0-3.1","","<p>Scegli il premio:</p>","0","282","0","500","6","false"
"1315","","html-button-response","12","412202","0.0-2.0-4.1","","<p>Scegli il premio:</p>","1","298","1","500","6","false"
"1930.0000000000582","","html-button-response","13","414134","0.0-2.0-5.1","","<p>Scegli il premio:</p>","1","290","1","500","6","true"
"1449","","html-button-response","14","415585","0.0-2.0-0.2","","<p>Scegli il premio:</p>","0","250","1","500","24","false"
"1565","","html-button-response","15","417152","0.0-2.0-1.2","","<p>Scegli il premio:</p>","1","125","1","500","24","false"
"2049","","html-button-response","16","419202","0.0-2.0-2.2","","<p>Scegli il premio:</p>","0","63","0","500","24","false"
"1063","","html-button-response","17","420267","0.0-2.0-3.2","","<p>Scegli il premio:</p>","0","94","0","500","24","false"
"1150","","html-button-response","18","421419","0.0-2.0-4.2","","<p>Scegli il premio:</p>","0","110","0","500","24","false"
"931","","html-button-response","19","422352","0.0-2.0-5.2","","<p>Scegli il premio:</p>","0","121.5","0","500","24","true"
"3899","","html-button-response","20","426252","0.0-2.0-0.3","","<p>Scegli il premio:</p>","0","5000","0","10000","6","false"
"1597","","html-button-response","21","427852","0.0-2.0-1.3","","<p>Scegli il premio:</p>","0","7500","1","10000","6","false"
"1132","","html-button-response","22","428985","0.0-2.0-2.3","","<p>Scegli il premio:</p>","0","6250","1","10000","6","false"
"915.0000000000582","","html-button-response","23","429902","0.0-2.0-3.3","","<p>Scegli il premio:</p>","0","5625","1","10000","6","false"
"3481","","html-button-response","24","433385","0.0-2.0-4.3","","<p>Scegli il premio:</p>","0","5313","0","10000","6","false"
"949","","html-button-response","25","434336","0.0-2.0-5.3","","<p>Scegli il premio:</p>","0","5547","0","10000","6","true"
"2165","","html-button-response","26","436502","0.0-2.0-0.4","","<p>Scegli il premio:</p>","1","5000","1","10000","24","false"
"1664.9999999999418","","html-button-response","27","438168","0.0-2.0-1.4","","<p>Scegli il premio:</p>","0","2500","0","10000","24","false"
"1432","","html-button-response","28","439601","0.0-2.0-2.4","","<p>Scegli il premio:</p>","0","3750","0","10000","24","false"
"1281","","html-button-response","29","440884","0.0-2.0-3.4","","<p>Scegli il premio:</p>","0","4375","0","10000","24","false"
"4566","","html-button-response","30","445451","0.0-2.0-4.4","","<p>Scegli il premio:</p>","0","4688","1","10000","24","false"
"6116","","html-button-response","31","451569","0.0-2.0-5.4","","<p>Scegli il premio:</p>","1","4532","1","10000","24","true"
"1848.0000000000582","","html-button-response","32","453420","0.0-2.0-0.5","","<p>Scegli il premio:</p>","0","5000","0","10000","1","false"
"3179","","html-button-response","33","456601","0.0-2.0-1.5","","<p>Scegli il premio:</p>","1","7500","1","10000","1","false"
"1832","","html-button-response","34","458436","0.0-2.0-2.5","","<p>Scegli il premio:</p>","0","6250","0","10000","1","false"
"1765","","html-button-response","35","460201","0.0-2.0-3.5","","<p>Scegli il premio:</p>","1","6875","0","10000","1","false"
"2216","","html-button-response","36","462419","0.0-2.0-4.5","","<p>Scegli il premio:</p>","1","7188","1","10000","1","false"
"1247.0000000000582","","html-button-response","37","463668","0.0-2.0-5.5","","<p>Scegli il premio:</p>","1","7032","1","10000","1","true"
"1049","","html-button-response","38","464719","0.0-2.0-0.6","","<p>Scegli il premio:</p>","0","5000","0","10000","120","false"
"2064","","html-button-response","39","466784","0.0-2.0-1.6","","<p>Scegli il premio:</p>","0","7500","1","10000","120","false"
"2116","","html-button-response","40","468902","0.0-2.0-2.6","","<p>Scegli il premio:</p>","0","6250","1","10000","120","false"
"1081","","html-button-response","41","469985","0.0-2.0-3.6","","<p>Scegli il premio:</p>","0","5625","1","10000","120","false"
"848","","html-button-response","42","470835","0.0-2.0-4.6","","<p>Scegli il premio:</p>","0","5313","1","10000","120","false"
"1449","","html-button-response","43","472285","0.0-2.0-5.6","","<p>Scegli il premio:</p>","1","5157","1","10000","120","true"
"2032","","html-button-response","44","474318","0.0-2.0-0.7","","<p>Scegli il premio:</p>","1","250","1","500","60","false"
"6131","","html-button-response","45","480452","0.0-2.0-1.7","","<p>Scegli il premio:</p>","0","125","1","500","60","false"
"3931","","html-button-response","46","484385","0.0-2.0-2.7","","<p>Scegli il premio:</p>","0","63","0","500","60","false"
"1148","","html-button-response","47","485535","0.0-2.0-3.7","","<p>Scegli il premio:</p>","0","94","0","500","60","false"
"4431.999999999942","","html-button-response","48","489968","0.0-2.0-4.7","","<p>Scegli il premio:</p>","0","110","1","500","60","false"
"798","","html-button-response","49","490769","0.0-2.0-5.7","","<p>Scegli il premio:</p>","0","102","1","500","60","true"
"1514","","html-button-response","50","492285","0.0-2.0-0.8","","<p>Scegli il premio:</p>","0","250","1","500","120","false"
"565","","html-button-response","51","492851","0.0-2.0-1.8","","<p>Scegli il premio:</p>","0","125","1","500","120","false"
"1232","","html-button-response","52","494084","0.0-2.0-2.8","","<p>Scegli il premio:</p>","1","63","0","500","120","false"
"816","","html-button-response","53","494902","0.0-2.0-3.8","","<p>Scegli il premio:</p>","1","94","0","500","120","false"
"1116","","html-button-response","54","496019","0.0-2.0-4.8","","<p>Scegli il premio:</p>","0","110","1","500","120","false"
"2248","","html-button-response","55","498268","0.0-2.0-5.8","","<p>Scegli il premio:</p>","1","102","1","500","120","true"
"5516","","html-button-response","56","503785","0.0-2.0-0.9","","<p>Scegli il premio:</p>","0","250","0","500","1","false"
"1631","","html-button-response","57","505418","0.0-2.0-1.9","","<p>Scegli il premio:</p>","0","375","0","500","1","false"
"2431.000000000058","","html-button-response","58","507851","0.0-2.0-2.9","","<p>Scegli il premio:</p>","0","438","1","500","1","false"
"4166.000000000058","","html-button-response","59","512018","0.0-2.0-3.9","","<p>Scegli il premio:</p>","0","407","0","500","1","false"
"3898.000000000058","","html-button-response","60","515917","0.0-2.0-4.9","","<p>Scegli il premio:</p>","1","423","0","500","1","false"
"1499","","html-button-response","61","517418","0.0-2.0-5.9","","<p>Scegli il premio:</p>","1","431","1","500","1","true"
"3348.000000000058","","html-button-response","62","520768","0.0-2.0-0.10","","<p>Scegli il premio:</p>","0","5000","0","10000","12","false"
"1333","","html-button-response","63","522102","0.0-2.0-1.10","","<p>Scegli il premio:</p>","1","7500","1","10000","12","false"
"948.0000000000582","","html-button-response","64","523051","0.0-2.0-2.10","","<p>Scegli il premio:</p>","1","6250","1","10000","12","false"
"3683","","html-button-response","65","526736","0.0-2.0-3.10","","<p>Scegli il premio:</p>","1","5625","0","10000","12","false"
"6030","","html-button-response","66","532768","0.0-2.0-4.10","","<p>Scegli il premio:</p>","0","5938","1","10000","12","false"
"6681","","html-button-response","67","539451","0.0-2.0-5.10","","<p>Scegli il premio:</p>","1","5860","0","10000","12","true"
"1650","","html-button-response","68","541102","0.0-2.0-0.11","","<p>Scegli il premio:</p>","1","5000","1","10000","60","false"
"3533","","html-button-response","69","544636","0.0-2.0-1.11","","<p>Scegli il premio:</p>","1","2500","1","10000","60","false"
"1931","","html-button-response","70","546568","0.0-2.0-2.11","","<p>Scegli il premio:</p>","1","1250","1","10000","60","false"
"5165","","html-button-response","71","551735","0.0-2.0-3.11","","<p>Scegli il premio:</p>","0","625","0","10000","60","false"
"2098","","html-button-response","72","553835","0.0-2.0-4.11","","<p>Scegli il premio:</p>","1","938","0","10000","60","false"
"1314","","html-button-response","73","555151","0.0-2.0-5.11","","<p>Scegli il premio:</p>","1","1094","1","10000","60","true"
"998","","html-button-response","74","556150","0.0-3.0","","<p>Grazie per aver partecipato. Clicca sul tasto 'Fine' per uscire.</p>","0","","","","",""
"","","fullscreen","75","557153","0.0-4.0","true","","","","","","",""
